,IDs,Title,Abstract
1337,2-s2.0-0043014851,"Iron, transferrin and myelinogenesis",
1338,2-s2.0-0041633433,Transient splenial lesion of the corpus callosum associated with antiepileptic drugs: Evaluation by diffusion-weighted MR imaging,
1339,2-s2.0-0038141327,MRI lesion volume heterogeneity in primary progressive MS in relation with axonal damage and brain atrophy,
1340,2-s2.0-0037925129,Diffusely elevated cerebral choline and creatine in relapsing-remitting multiple sclerosis,
1341,2-s2.0-0042860091,Mood and emotion in multiple sclerosis,
1342,2-s2.0-0037369971,Incidental stereotactic diagnosis of cerebral insults,
1343,2-s2.0-0037356247,A study of the mechanisms of normal-appearing white matter damage in multiple sclerosis using diffusion tensor imaging: Evidence of Wallerian degeneration,
1344,2-s2.0-0642341204,The relation between brain MRI lesions and depressive symptoms in multiple sclerosis.,
1345,2-s2.0-0642305977,Psychics and neuropsychologics troubles in multiple sclerosis,
1346,2-s2.0-0242558184,Multiple sclerosis vs acute disseminated encephalomyelitis in childhood,
1347,2-s2.0-0037377273,Semliki Forest virus-induced demyelination and remyelination - Involvement of B cells and anti-myelin antibodies,
1348,2-s2.0-0036971447,Ferritin binding in the developing mouse brain follows a pattern similar to myelination and is unaffected by the jimpy mutation,
1349,2-s2.0-0036933634,Hyperhidrosis probably due to hypothalamic involvement in multiple sclerosis: A case report,
1350,2-s2.0-0036892111,Simple phonic tic in multiple sclerosis,
1351,2-s2.0-0036407449,Choline is increased in pre-lesional normal appearing white matter in multiple sclerosis,
1352,2-s2.0-0036026655,Whole-brain T<inf>1</inf>-relaxation time measurements in multiple sclerosis,
1353,2-s2.0-0037159211,Correlates of disability in multiple sclerosis detected by transcranial magnetic stimulation,
1354,2-s2.0-18744412618,3-D echo planar <sup>1</sup>HMRS imaging in MS: Metabolite comparison from supratentorial vs. central brain,
1355,2-s2.0-0035982712,T<inf>1</inf> relaxation time mapping of white matter tracts in multiple sclerosis defined by diffusion tensor imaging,
1356,2-s2.0-0036690335,Baseline MRI characteristics of patients at high risk for multiple sclerosis: Results from the CHAMPS trial,
1357,2-s2.0-0036306920,Intra-voxel and inter-voxel coherence in patients with multiple sclerosis assessed using diffusion tensor MRI,
1358,2-s2.0-0037123686,Focal encephalitis in the Lewis rat induced by intracerebral enterotoxin superantigen and amplified by activated intravenous splenocytes,
1359,2-s2.0-0037117751,Axonal lesions and PDGF-enhanced remyelination in the rat corpus callosum after lysolecithin demyelination,
1360,2-s2.0-0036129124,Sandlike appearance of Virchow-Robin spaces in early multiple sclerosis: A novel neuroradiologic marker,
1361,2-s2.0-0036548360,The Toll-Like Receptor TLR4 Is Necessary for Lipopolysaccharide-Induced Oligodendrocyte Injury in the CNS,
1362,2-s2.0-0036256589,Role of the corpus callosum in hemispheric specialization,
1363,2-s2.0-0036885667,Brain atrophy and cognitive disorder in multiple sclerosis,
1364,2-s2.0-0036280874,Lesions of the corpus callosum: MR imaging and differential considerations in adults and children,
1365,2-s2.0-0036236624,White matter mapping using diffusion tensor MRI,
1366,2-s2.0-0036209553,Dichotic listening and corpus callosum magnetic resonance imaging in relapsing-remitting multiple sclerosis with emphasis on sex differences,
1367,2-s2.0-0036128257,Imaging of white matter lesions,
1368,2-s2.0-0035985199,Callosal function in multiple sclerosis: Bimanual motor coordination,
1369,2-s2.0-0035182957,MRI findings in an asymptomatic boy with X-linked adrenoleukodystrophy and his symptomatic mother,
1370,2-s2.0-0035960679,Transcallosal bands: A sign of neuronal tract degeneration in early MS?,
1371,2-s2.0-0034766604,A variant form of septo-optic-pituitary dysplasia (SOPD) complicated with acute optic neuritis,
1372,2-s2.0-0035900439,In vivo damage of CNS myelin and axons induced by peroxynitrite,
1373,2-s2.0-0034765063,Immunopathology of secondary-progressive multiple sclerosis,
1374,2-s2.0-0034843364,Cognitive correlates of supratentorial atrophy on MRI in multiple sclerosis,
1375,2-s2.0-0035883161,Interleukin-1β promotes repair of the CNS,
1376,2-s2.0-0034870520,Multiple sclerosis with mass effect: Case report,
1377,2-s2.0-0034949422,Correlations of brain MRI parameters to disability in multiple sclerosis,
1378,2-s2.0-0034967446,Twenty-nine years after carbon monoxide intoxication,
1379,2-s2.0-0034981030,Water diffusion in elevated in widespread regions of normal-appearing white matter in multiple sclerosis and correlates with diffusion in focal lesions,
1380,2-s2.0-0035942351,MRI and CSF oligoclonal bands after autologous hematopoietic stem cell transplantation in MS,
1381,2-s2.0-0035073942,Long-term MRI observations of childhood-onset relapsing-remitting multiple sclerosis,
1382,2-s2.0-0035059815,Demyelinating disorder of the central nervous system occurring in black South Africans,
1383,2-s2.0-0035681270,Cognitive dysfunction and histological findings in adult rats one year after whole brain irradiation,
1384,2-s2.0-0035174447,A longitudinal study of callosal atrophy and interhemispheric dysfunction in relapsing-remitting multiple sclerosis,
1385,2-s2.0-0035062231,Distribution of some extracellular matrix proteins and ultrastructural findings in sural nerve biopsy in demyelinating disease,
1386,2-s2.0-0035010232,Central nervous system disease in patients with macrophagic myofasciitis,
1387,2-s2.0-0033665233,Classification of acquired lesions of the corpus callosum with MRI,
1388,2-s2.0-0033667239,Neuroradiological aspects of multiple sclerosis,
1389,2-s2.0-0034570708,Amyotrophic lateral sclerosis with multiple sclerosis: A clinical and pathological report,
1390,2-s2.0-0034446552,Brain and spinal cord atrophy in multiple sclerosis,
1391,2-s2.0-0033768159,Motor-evoked potentials in response to fatiguing grip exercise in multiple sclerosis patients,
1392,2-s2.0-0041903689,Deficit cognitivi e psichici in pazienti con sclerosi multipla: Correlazioni anatomo-cliniche,
1393,2-s2.0-0034283332,In vivo evaluation of remyelination in rat brain by magnetization transfer imaging,
1394,2-s2.0-0033860732,A Case of Marchiafava-Bignami disease demonstrated by MR diffusion-weighted image,
1395,2-s2.0-0034014767,Conduction deficits of callosal fibres in early multiple sclerosis,
1396,2-s2.0-0034104079,Quantitative pathological evidence for axonal loss in normal appearing white matter in multiple sclerosis,
1397,2-s2.0-0034653442,"Brain atrophy in relapsing-remitting multiple sclerosis: Relationship with 'black holes', disease duration and clinical disability",
1398,2-s2.0-3342960073,Disturbi cognitivi in corso di sclerosi multipla,
1399,2-s2.0-0034258601,Interhemispheric transfer evaluation in multiple sclerosis,
1400,2-s2.0-0033849266,Regional axonal loss in the corpus callosum correlates with cerebral white matter lesion volume and distribution in multiple sclerosis,
1401,2-s2.0-0033839656,Partial unilateral third nerve palsy and bilateral internuclear ophthalmoplegia: An unusual presentation of multiple sclerosis [13],
1402,2-s2.0-0344131931,Intraventricular transplantation of oligodendrocyte progenitors into a fetal myelin mutant results in widespread formation of myelin,
1403,2-s2.0-0033551457,A longitudinal study of brain atrophy in relapsing multiple sclerosis,
1404,2-s2.0-0033002166,Cerebral white matter lesions in primary Sjogren's syndrome: A controlled study,
1405,2-s2.0-0033022459,Magnetic resonance imaging in multiple sclerosis,
1406,2-s2.0-0033137124,Distribution of transferrin and ferritin binding in normal and multiple sclerotic human brains,
1407,2-s2.0-0344654689,Demyelination and axonal degeneration in corpus callosum assessed by analysis of transcallosally mediated inhibition in multiple sclerosis,
1408,2-s2.0-0033014893,A clinico-pathological study of so-called 'acute multiple sclerosis' mimicking a brain tumor on the MRI findings,
1409,2-s2.0-0032934804,Three dimensional MRI estimates of brain and spinal cord atrophy in multiple sclerosis,
1410,2-s2.0-0032749475,Magnetisation transfer of normal appearing white matter in primary progressive multiple sclerosis,
1411,2-s2.0-0032708656,Towards understanding multiple sclerosis: Intracerebral superantigen and activated blood immune cells,
1412,2-s2.0-0032613555,"First diagnostic applications of transcallosal inhibition in diseases affecting callosal neurones (multiple sclerosis, hydrocephalus, Huntington's disease).",
1413,2-s2.0-0032484055,Insulin-like growth factor system in serum and cerebrospinal fluid in patients with multiple sclerosis,
1414,2-s2.0-0031794098,A role of nerve growth factor in oligodendrocyte growth and differentiation of EAE affected rats,
1415,2-s2.0-0031844253,"Immunoglobulins in acute, parainfectious, disseminated encephalo- myelitis",
1416,2-s2.0-0031780754,Interhemispheric inhibition in patients with multiple sclerosis,
1417,2-s2.0-0031778902,Unenhanced and enhanced magnetic resonance imaging in the diagnosis of multiple sclerosis,
1418,2-s2.0-0031893721,Functional correlates of callosal atrophy in relapsing-remitting multiple sclerosis patients. A preliminary MRI study,
1419,2-s2.0-0032539826,Proliferation and phenotype regulation in the subventricular zone during experimental allergic encephalomyelitis: In vivo evidence of a role for nerve growth factor,
1420,2-s2.0-0032445178,Distribution of white matter lesions in multiple sclerosis and systemic lupus erythematosus: Differentiation using MRI,
1421,2-s2.0-0032211298,Changes of NGF presence in nonneuronal cells in response to experimental allergic encephalomyelitis in Lewis rats,
1422,2-s2.0-0032134251,Epilepsy in patients with multiple sclerosis: Radiological-clinical correlations,
1423,2-s2.0-0031964427,"Oligodendrocytes utilize a matrix metalloproteinase, MMP-9, to extend processes along an astrocyte extracellular matrix",
1424,2-s2.0-0031654520,Neurological complications to vaccination against Japanese encephalitis,
1425,2-s2.0-0031395233,Wegener's granulomatosis with cerebal vasculitis,
1426,2-s2.0-0031133480,Familial multiple sclerosis: A study of two cases of a North African family,
1427,2-s2.0-0031569807,A magnetization transfer study of white matter in siblings of multiple sclerosis patients,
1428,2-s2.0-0031463538,Alternate finger tapping test in patients with migraine,
1429,2-s2.0-0031042131,Brain mercury in neurodegenerative disorders,
1430,2-s2.0-0030924413,Minimal surface: A useful paradigm to describe the deeper part of the corpus callosum?,
1431,2-s2.0-0030482177,A case of adult type adrenoleukodystrophy with an acute onset and repeated episodes of ataxic dysarthria,
1432,2-s2.0-0030440457,Magnetic resonance imaging using flair pulse sequence in white matter diseases,
1433,2-s2.0-0029869055,Patterns of cognitive impairment in relapsing-remitting multiple sclerosis and their relationship to neuropathology on magnetic resonance images,
1434,2-s2.0-0029979507,The value of magnetic resonance imaging in diagnosis and monitoring of treatment in multiple sclerosis,
1435,2-s2.0-0030474563,A comparison of the sensitivity of different sequences in identifying plaques in multiple sclerosis,
1436,2-s2.0-0029992872,Characterization of glial cultures from rapid autopsies of Alzheimer's and control patients,
1437,2-s2.0-0029833820,Alexia without agraphia in multiple sclerosis [1],
1438,2-s2.0-0029794629,Visual form agnosia in multiple sclerosis,
1439,2-s2.0-0029399385,Reversal of alexia in multiple sclerosis by weak electromagnetic fields,
1440,2-s2.0-0029076232,The neuropsychiatry of multiple sclerosis,
1441,2-s2.0-0029019620,MR findings in adult-onset adrenoleukodystrophy,
1442,2-s2.0-0028686081,Pineal-hypothalamic tract mediation of picotesla magnetic fields in the treatment of neurological disorders.,
1443,2-s2.0-0028214984,Dementia in two histologically confirmed cases of multiple sclerosis: One case with isolated dementia and one case associated with psychiatric symptoms,
